122 Clones Eliminated
(-508.740, 909.980)
(-226.030, -833.770)
(-489.720, 695.480)
(-778.920, 546.310)
(-55.000, 535.030)
(-823.410, 516.890)
(-491.590, -956.650)
(765.080, 865.800)
(-902.790, -608.530)
(374.920, 985.980)
(-304.050, 997.520)
(236.340, -912.640)
(-403.790, 655.410)
(181.780, -847.580)
(-972.860, 464.200)
(496.680, -999.140)
(435.840, 866.460)
(-951.180, 988.150)
(-159.550, -752.990)
(80.120, -769.790)
(70.610, -820.420)
(-399.420, 601.870)
(796.330, 654.370)
(204.750, -27.770)
(-599.830, 828.110)
(-257.680, -866.920)
(684.200, 985.620)
(490.530, 322.730)
(268.640, -197.400)
(774.920, 874.950)
(169.690, 917.660)
(165.180, -374.030)
(398.050, 669.780)
(490.390, -460.690)
(227.380, 539.810)
(228.700, 323.080)
(154.160, 940.770)
(184.070, 982.290)
(185.160, 860.760)
(-515.850, 684.720)
(623.360, -239.240)
(101.340, -326.410)
(806.410, 538.690)
(-236.100, -832.970)
(-228.760, -881.510)
(568.230, 801.370)
(120.600, -361.770)
(-716.870, 633.950)
(-403.710, 917.730)
(-177.810, -706.160)
(-997.030, 389.970)
(703.790, -581.510)
(954.940, 6.910)
(186.510, 356.990)
(256.250, 562.520)
(-606.810, -768.130)
(598.470, -447.440)
(661.950, 39.570)
(-343.300, 986.000)
(339.550, -352.680)
(677.780, 17.910)
(4.470, -945.460)
(5.360, -898.150)
(-339.440, 677.770)
(411.950, -292.240)
(234.980, -357.660)
(-668.940, 993.310)
(272.130, 104.080)
(252.050, -935.550)
(164.160, 310.200)
(845.480, 421.890)
(-263.880, -915.350)
(-685.240, 883.900)
(-677.540, -775.450)
(620.430, -780.290)
(500.150, 618.440)
(755.580, 738.360)
(549.180, -438.090)
(366.700, -353.300)
(-370.030, 905.840)
(670.470, 890.640)
(669.550, 303.180)
(-193.860, -675.230)
(379.260, 214.090)
(220.530, -994.060)
(-495.770, 771.770)
(322.040, -331.080)
(677.710, -543.300)
(-644.330, -686.800)
(-435.220, 741.900)
(450.550, -861.570)
(820.680, 11.760)
(564.400, 647.880)
(376.790, 816.240)
(-329.130, 710.660)
(-60.680, 603.800)
(-386.800, 784.500)
(-804.850, -624.770)
(535.710, -492.830)
(-524.000, -995.590)
(975.000, 553.820)
(-628.840, 701.020)
(403.250, 681.740)
(-845.930, 511.740)
(-373.810, 604.990)
(99.060, 953.440)
(157.150, -822.190)
(74.890, -828.190)
(694.060, 886.320)
(601.550, -859.160)
(55.010, -831.710)
(159.330, -409.220)
(712.460, 59.050)
(-447.090, 923.770)
(-938.330, -657.020)
(-519.700, 1036.970)
(462.770, 472.350)
(-365.350, 628.030)
(504.000, -293.390)
(-673.980, 641.390)
(-489.280, 779.470)
(-797.790, 898.330)
(-837.960, -621.850)
(-828.070, 856.760)
(-688.250, -789.500)
(375.690, 736.680)
(367.400, 126.560)
(-827.730, 574.650)
(303.810, 149.600)
(-110.050, 613.390)
(758.300, 761.870)
(-300.830, -700.880)
(163.700, 409.960)
(-457.730, -728.420)
(322.680, -368.560)
(705.430, 523.610)
(516.890, 798.770)
(-959.600, -685.360)
(640.720, 781.610)
(92.170, -772.630)
(263.110, 243.290)
(-38.540, -609.450)
(670.360, 977.790)
(383.210, 795.780)
(155.790, -201.340)
(584.420, 190.700)
(2.960, -606.860)
(-990.620, 473.100)
(594.140, -298.240)
(783.670, -684.990)
(655.030, -813.000)
(521.820, -470.650)
(28.840, -747.690)
(-734.690, 622.050)
(388.830, -848.160)
(843.830, 7.020)
(335.080, 678.470)
(-352.320, -726.440)
(-824.460, 541.550)
(99.050, 750.240)
(508.000, -954.810)
(399.910, 932.250)
(-601.520, 711.760)
(-278.890, -902.740)
(668.070, 205.750)
(-513.600, 805.320)
(614.890, -258.810)
(708.200, 999.100)
(756.970, 858.040)
(-625.620, 781.630)
(699.850, -63.640)
(493.900, -482.160)
(161.920, -826.400)
(788.040, 585.440)
(503.750, 368.510)
(742.510, 58.730)
(165.450, 617.320)
(649.930, 54.030)
(451.580, 489.860)
(-593.050, -750.690)
(225.390, 785.100)
(-892.290, 749.930)
(838.370, -9.770)
(-150.390, 522.050)
(-616.360, 911.310)
(178.680, 116.470)
(-666.880, -937.400)
(564.890, -707.490)
(153.570, -840.060)
(262.860, 615.460)
(527.090, 630.430)
(250.670, -954.840)
(277.460, -353.940)
(114.050, 843.140)
(684.150, 595.910)
(579.420, 139.510)
22 Clones Eliminated
(-899.070, 95.460)
(-997.630, 994.390)
(-907.860, -962.770)
(-611.160, -597.150)
(-6.580, -859.600)
(946.110, 890.680)
(375.900, -666.900)
(760.010, -513.750)
(947.950, -676.930)
(-82.320, 614.360)
(159.280, 457.280)
(883.660, 74.650)
(130.450, -33.070)
(312.240, 762.380)
(978.020, 242.390)
(-446.680, -812.470)
(-248.910, 549.010)
(998.160, -637.770)
(625.910, -629.040)
(-610.650, 532.600)
(-664.760, 801.830)
(-978.060, -373.110)
(150.790, 336.990)
(684.130, 190.980)
(958.480, -823.630)
(-231.830, -718.420)
(-987.680, -187.120)
(-727.300, 683.530)
(144.180, -421.120)
(365.300, 223.380)
(-378.590, 568.010)
(-340.940, 921.050)
(222.910, -472.980)
(-356.010, 884.530)
(-429.450, -790.810)
(-316.260, -809.920)
(-360.030, 989.150)
(276.470, -549.320)
(305.160, 967.910)
(502.730, 152.030)
(284.290, -654.790)
(611.520, 270.240)
(-717.360, 941.280)
(346.950, 405.640)
(-424.510, -525.920)
(-351.100, -838.770)
(939.080, -305.130)
(-713.980, 773.100)
(872.620, -295.900)
(-885.550, 759.650)
(-663.260, -458.520)
(-907.110, 33.270)
(-620.980, -508.570)
(-37.480, -599.800)
(134.080, -614.530)
(-199.360, 446.500)
(890.460, -254.040)
(-894.090, -323.820)
(-460.640, -633.400)
(-295.690, 842.070)
(702.940, 73.100)
(357.420, 849.110)
(80.980, 189.530)
(-503.300, 965.860)
(171.870, 550.740)
(781.680, 132.660)
(594.110, -634.260)
(-534.610, -969.060)
(-290.250, 662.940)
(-530.360, -829.180)
(43.580, -551.790)
(-163.470, 487.570)
(972.590, -18.280)
(312.720, 298.320)
(-779.880, 810.810)
(551.250, -653.190)
(959.410, -218.870)
(876.620, 266.900)
(-846.280, 303.650)
(-871.450, -411.320)
(905.130, -17.850)
(124.930, -489.070)
(146.030, 577.270)
(-25.990, 455.460)
(194.220, 998.300)
(1.960, 958.280)
(-262.620, -816.930)
(-784.210, 412.370)
(43.690, -330.130)
(238.020, -769.370)
(246.410, -900.150)
(882.370, -531.200)
(742.780, 264.250)
(217.390, 643.560)
(165.050, 266.730)
(228.720, 239.450)
(98.010, -266.520)
(833.620, -691.720)
(480.800, 502.320)
(619.580, 393.220)
(-605.190, 888.870)
(-52.510, -538.860)
(910.090, -201.850)
(461.940, 94.990)
(895.500, -716.640)
(-594.370, 579.150)
(178.140, -339.130)
(986.040, -75.290)
(32.260, -305.340)
(334.820, 457.370)
(686.650, 326.940)
(655.570, -638.270)
(963.330, -431.220)
(-211.240, 982.770)
(609.970, 328.920)
(-729.080, 728.340)
(-639.440, 524.640)
(-172.630, 531.970)
(701.110, 289.330)
(-575.830, 994.290)
(203.900, -542.570)
(-310.150, -921.020)
(-504.980, -921.880)
(-708.490, -639.700)
(822.750, -776.000)
(116.440, 415.020)
(303.740, 156.450)
(22.020, 304.390)
(-256.400, 990.040)
(-97.320, 439.660)
(794.590, 206.850)
(-903.360, 311.700)
(-148.090, -460.620)
(-949.830, -430.120)
(-583.900, 946.780)
(-618.420, 918.620)
(-263.560, -862.610)
(-51.910, 697.590)
(-574.980, -524.520)
(-964.950, -111.720)
(-223.250, 637.960)
(-548.470, -531.920)
(94.110, 105.270)
(-58.060, 563.290)
(390.160, 683.900)
(115.560, -565.130)
(253.650, 832.900)
(-753.080, 388.260)
(267.000, 722.750)
(963.830, 136.620)
(-810.650, -601.370)
(635.320, 263.760)
(653.300, 73.040)
(644.760, 385.120)
(542.050, 238.710)
(589.420, 208.600)
(-723.310, 656.350)
(156.260, 39.010)
(260.820, -10.590)
(885.760, -965.360)
(-458.530, -743.070)
(415.650, 107.380)
(-692.210, 857.890)
(69.690, 954.350)
(483.220, -609.480)
(-392.750, 1025.600)
(-407.640, -843.290)
(277.500, 346.250)
(-1020.920, 208.410)
(156.730, -245.780)
(824.270, 168.240)
(790.680, -584.860)
(-946.710, 253.830)
(-332.910, -735.080)
(112.940, 279.340)
(-196.410, -534.200)
(-677.900, 684.400)
(836.620, -120.640)
(347.530, -716.310)
(-694.510, 639.610)
(-416.710, -642.880)
(68.260, 94.100)
(-853.600, 787.510)
(-398.880, -571.420)
(-148.300, 444.680)
(742.350, 333.530)
(204.760, -9.540)
(364.980, -628.630)
(974.870, -169.070)
(502.160, 447.140)
(248.840, -871.440)
(87.940, -216.260)
(563.040, 408.640)
(-421.600, 569.910)
(437.550, 610.020)
(-784.490, 783.740)
(745.350, 102.450)
(348.340, 690.920)
(560.810, 435.170)
(50.400, 516.720)
(598.620, 133.670)
(-807.500, 725.850)
(-730.330, 390.650)
(876.360, -317.960)
(-520.570, -800.390)
(57.220, 236.690)
(-628.890, 862.120)
(341.890, 912.060)
(997.380, 125.710)
(233.820, 499.930)
(-578.280, 517.320)
(50.310, -250.850)
(-168.400, -642.400)
(-654.850, -635.830)
(102.760, 951.910)
(-762.520, 684.150)
(954.650, -363.450)
(157.620, 933.050)
(100.020, 475.340)
(-28.730, 980.550)
(-460.810, 915.120)
(912.220, 11.520)
(-334.260, -930.790)
(213.530, 324.880)
(106.660, -534.140)
(894.120, -940.860)
(-542.250, 910.520)
(-687.080, 565.410)
(501.580, -633.190)
(-570.280, -764.700)
(154.580, 563.420)
(-456.900, -728.520)
(-135.380, 502.390)
(716.910, 364.440)
(177.750, 380.020)
(-637.970, 823.990)
(-60.570, 468.940)
(-803.840, -318.020)
(-922.060, -189.000)
(602.860, -669.470)
(246.710, 343.320)
(-256.250, -774.430)
(-868.130, 169.600)
(-192.350, 570.190)
(177.510, -505.700)
(-221.710, -484.560)
(24.210, 489.200)
(-483.020, 542.860)
(-657.080, 784.550)
(79.810, -498.900)
(-462.970, -861.020)
(-816.000, -498.130)
(334.700, 883.040)
(-7.990, -525.650)
(-677.240, -616.000)
(216.080, -953.040)
(252.160, 846.310)
(-895.490, 292.390)
(-453.630, -776.130)
(691.590, -549.960)
(-748.580, 869.440)
(297.300, 825.340)
(470.340, 473.730)
(-985.750, -410.880)
(-262.220, -738.330)
(38.760, -600.470)
(260.100, 865.550)
(-206.710, 559.580)
(229.550, -692.190)
(218.490, -657.990)
(502.990, 254.750)
(756.940, 261.990)
(350.960, -902.330)
(-819.080, -241.440)
(672.600, 80.520)
(176.700, -692.830)
(-90.540, 498.040)
(-77.670, 663.100)
(-516.470, -685.470)
(-662.420, 999.330)
(237.510, 655.840)
(-532.060, 485.960)
(-924.730, -242.330)
(173.360, -475.670)
(-759.200, 345.820)
(-237.410, 564.420)
(624.760, 108.450)
(-566.680, -421.160)
(-790.220, -443.060)
(-722.760, 611.960)
(363.860, -742.420)
(239.560, 881.520)
(258.890, -765.670)
(-607.170, 854.480)
(480.910, 235.940)
(450.540, -620.250)
(-681.210, -665.780)
(-248.690, -908.950)
(913.530, -410.110)
(589.740, 223.980)
(660.830, 364.710)
(-468.530, -538.170)
(16.050, 574.740)
(-280.100, -570.770)
(-211.850, 618.460)
(961.900, -548.880)
(208.380, 215.720)
(151.530, -475.120)
(132.750, 190.750)
(-987.230, 327.750)
(799.910, 262.930)
(-891.850, 169.660)
(842.250, 118.750)
(843.940, -581.530)
(916.090, -299.260)
(-639.370, 475.280)
(-809.680, -512.620)
(-953.300, 214.250)
(100.800, 333.530)
(-8.070, 943.280)
(-419.790, -755.170)
(504.710, 176.610)
(820.380, -607.770)
(-284.350, 773.380)
(168.940, -89.240)
(767.700, -682.830)
(-316.100, 555.020)
(-782.870, -507.900)
(-948.370, 758.000)
(-170.990, -509.270)
(-511.340, -899.140)
(-841.610, -583.910)
(467.800, -582.600)
(628.590, -661.070)
(616.960, -529.000)
(995.000, 84.530)
(481.780, -594.850)
(-301.930, 619.110)
(-226.210, -630.340)
(920.560, 100.300)
(117.050, -229.730)
(-282.580, 937.050)
(-972.620, 271.680)
(334.190, -777.440)
(-791.350, -403.400)
(-532.580, -864.370)
(996.730, -462.710)
(956.920, -284.750)
(-615.180, 622.490)
(-568.110, -813.260)
(-301.320, 501.000)
(-598.240, -768.050)
(-97.070, 355.460)
(979.220, 308.660)
(-855.130, 194.150)
(66.880, 575.450)
(-151.190, -639.490)
(-983.270, 757.090)
(300.010, 424.840)
(185.290, -562.490)
(-523.580, -920.470)
(-977.550, 18.000)
(-278.590, -797.100)
(-272.590, 821.780)
(201.050, 594.660)
(-679.160, 610.160)
(167.060, 952.350)
(-200.040, -486.350)
(-159.970, -667.930)
(536.680, 210.050)
(-849.130, -600.740)
(-839.960, -453.410)
(4.970, -23.420)
(123.790, 28.080)
(-266.330, -705.990)
(-961.840, 311.080)
(286.730, -302.160)
(-828.600, 401.720)
(906.410, -465.440)
(-911.370, -611.740)
(283.790, -908.720)
(974.560, 86.680)
(232.310, 411.320)
(-100.520, 397.600)
(463.550, 159.500)
(-455.740, 552.390)
18 Clones Eliminated
(685.510, -837.680)
(-353.080, 53.490)
(-904.940, -418.280)
(-236.450, -818.100)
(-877.880, 74.290)
(-732.650, -976.260)
(971.730, 640.460)
(-42.350, 382.620)
(270.590, -256.870)
(986.000, -100.320)
(-116.190, -310.850)
(47.600, -255.140)
(-333.330, 590.440)
(-135.400, 999.170)
(903.400, 873.510)
(184.790, 481.450)
(-28.250, -386.940)
(395.510, 500.380)
(-249.740, -304.500)
(960.140, -216.880)
(782.530, 572.860)
(393.020, -342.820)
(344.460, 242.380)
(650.510, 365.690)
(-589.390, -232.690)
(-754.500, 440.870)
(5.650, -45.730)
(425.050, 581.170)
(182.580, 693.470)
(589.020, 426.310)
(129.180, -415.140)
(-212.350, -272.220)
(942.650, 502.320)
(-146.260, 501.930)
(661.830, -188.270)
(806.100, -139.030)
(-257.540, 725.110)
(-951.730, -897.240)
(985.670, 781.360)
(572.890, 268.220)
(146.130, -628.140)
(363.320, 370.350)
(45.490, 10.390)
(999.600, 918.010)
(-286.150, 958.180)
(-982.710, -746.420)
(-632.240, -254.260)
(139.360, -385.480)
(-590.530, 329.660)
(14.330, 856.480)
(-760.870, -685.840)
(1.170, -139.770)
(206.830, 58.640)
(-697.730, -613.450)
(38.140, 998.250)
(472.230, 519.040)
(586.120, 559.290)
(12.580, 691.230)
(-798.690, 266.260)
(-288.120, -405.300)
(-336.630, 783.720)
(-78.560, 825.450)
(382.250, 257.740)
(934.700, 560.480)
(172.170, 315.000)
(632.300, 359.250)
(81.610, -420.940)
(705.070, -43.350)
(528.450, 282.490)
(624.040, 524.320)
(52.980, 690.120)
(14.560, 941.030)
(686.330, 547.190)
(-0.240, 636.820)
(-849.700, -888.120)
(-997.650, -138.900)
(814.750, -59.030)
(-351.480, 721.590)
(-716.700, -751.500)
(63.660, -39.100)
(-615.600, -403.720)
(341.170, -200.720)
(-864.020, -136.700)
(458.190, 461.080)
(309.470, 579.740)
(-944.250, -130.130)
(103.810, -634.070)
(663.790, 506.170)
(208.910, -8.710)
(87.680, 799.370)
(-444.100, 666.950)
(22.140, 653.280)
(140.000, 930.300)
(-347.700, 402.460)
(861.440, -185.730)
(938.580, 837.290)
(542.240, 334.330)
(773.140, -37.630)
(-491.630, -285.300)
(531.080, 527.930)
(901.740, 459.340)
(991.660, 541.400)
(-218.120, 751.830)
(559.550, -186.190)
(-180.270, 882.780)
(-620.020, -707.530)
(-873.610, 326.230)
(782.640, -136.620)
(181.420, -99.520)
(-987.830, 266.490)
(309.920, 379.780)
(-665.050, 292.630)
(83.770, 831.250)
(-225.560, 388.220)
(-903.400, 700.570)
(-418.670, 531.340)
(-233.320, 844.410)
(785.810, 642.890)
(241.330, -436.660)
(833.660, 508.370)
(75.180, 771.160)
(667.810, 399.990)
(516.880, 381.700)
(-814.440, -830.340)
(516.940, -298.200)
(160.230, -682.220)
(85.410, -378.130)
(-176.610, 379.800)
(254.640, 137.310)
(172.680, -29.600)
(-824.550, 376.060)
(371.610, -254.080)
(-717.440, -847.400)
(-132.610, 876.670)
(-651.850, -705.870)
(117.080, 767.000)
(20.640, 494.780)
(488.130, 413.990)
(83.560, -44.600)
(-556.580, -393.230)
(-272.150, 661.080)
(761.530, -125.320)
(-431.290, 599.000)
(-229.850, 948.420)
(66.540, -508.020)
(-150.700, 573.960)
(180.550, -224.060)
(408.740, -202.930)
(367.110, 461.950)
(-709.230, -217.750)
(-714.640, 461.240)
(-189.780, 858.020)
(355.840, 440.990)
(382.720, 587.460)
(535.180, 406.950)
(-647.670, -890.860)
(-230.010, 465.680)
(-906.180, -976.860)
(-282.330, 713.950)
(75.050, 563.240)
(-631.280, 322.600)
(878.250, 792.630)
(149.170, -815.400)
(-87.120, 889.880)
(284.340, 598.650)
(169.090, 29.740)
(-699.870, -92.290)
(842.540, 870.600)
(73.560, -91.560)
(-711.440, 540.860)
(-27.590, 807.790)
(-632.740, -176.960)
(156.930, -1067.550)
(734.670, -17.630)
(-693.160, 173.290)
(-228.280, 592.320)
(-305.280, 760.330)
(-514.070, 614.160)
(756.100, 497.560)
(-344.990, 771.290)
(-191.890, 787.190)
(193.950, -589.470)
(-292.780, -373.640)
(618.590, 275.410)
(762.900, -83.930)
(-855.420, -683.270)
(203.120, 643.760)
(-454.740, -459.220)
(-357.850, -388.910)
(945.370, -288.350)
(846.190, 563.050)
(-711.520, -61.020)
(609.180, -138.650)
(700.240, 406.540)
(134.040, -577.900)
(-64.470, -199.460)
(234.560, 138.830)
(631.470, 426.460)
(-624.770, -377.670)
(90.180, 367.340)
(813.150, 637.270)
(-192.230, 679.800)
(-113.360, -434.540)
(740.800, 652.130)
(140.400, -985.570)
(4.540, 568.500)
(88.840, -462.150)
(-418.880, 536.850)
(-991.540, 338.970)
(165.600, -646.380)
(511.780, 248.950)
(322.840, 259.390)
(270.010, -122.180)
(579.150, 560.120)
(852.320, -145.380)
(-317.800, 429.800)
(97.500, -12.500)
(896.100, 522.760)
(-840.810, -943.420)
(125.390, 656.040)
(-35.020, 928.250)
(868.650, 575.030)
(-915.670, -699.400)
(-189.820, 431.860)
(-540.950, -541.550)
(86.140, -611.630)
(-17.780, 231.240)
(-394.540, 511.530)
(142.680, -905.170)
(419.530, 612.370)
(-201.940, -416.470)
(-652.990, -770.040)
(-713.830, 311.430)
(-93.010, -206.070)
(-447.490, -351.290)
(288.780, 204.500)
(-650.380, 216.200)
(-715.040, -797.390)
(-214.300, 860.310)
(990.980, 196.830)
(-66.360, 635.970)
(414.920, -274.920)
(998.370, 197.700)
(-351.490, -348.780)
(338.620, 568.070)
(-621.920, 631.090)
(-696.620, 197.490)
(-21.730, -43.380)
(219.140, 36.110)
(-176.540, 563.930)
(996.840, 39.720)
(-648.700, -275.950)
(-48.660, -337.290)
(-464.030, -354.340)
(-663.580, 353.770)
(557.750, 529.380)
(742.570, -100.630)
(-72.270, -152.430)
(-382.180, 769.260)
(276.340, 660.320)
(438.350, 488.070)
(926.030, -240.080)
(-550.000, 648.390)
(243.810, -374.260)
(911.870, 987.050)
(855.810, -104.700)
(-444.840, 578.490)
(171.780, -481.140)
(-883.690, -943.140)
(249.480, -405.530)
(-809.940, 678.830)
(198.160, -623.000)
(-471.970, -372.790)
(998.480, 314.800)
(948.110, 853.250)
(-49.650, 842.420)
(-399.250, 469.820)
(-574.190, 705.750)
(-461.830, -312.110)
(-756.800, 300.570)
(-695.000, -816.210)
(-35.990, 510.510)
(-209.050, -325.720)
(-501.500, -466.470)
(-294.090, -296.290)
(600.720, 535.170)
(-439.440, 603.890)
(237.090, 608.320)
(-318.820, 908.250)
(575.620, 191.370)
(-959.340, 374.640)
(-712.500, 431.790)
(1.830, -89.890)
(-742.320, 481.570)
(526.120, -127.040)
(-634.460, -328.870)
(128.800, 5.820)
(-417.210, 551.610)
(1.090, -64.980)
(-667.950, 622.740)
(-272.450, 484.310)
(269.640, 681.600)
(377.730, 419.590)
(758.420, 464.230)
(-541.450, 622.370)
(515.760, 561.260)
(-151.280, 883.170)
(37.700, -460.040)
(265.550, -357.180)
(-581.420, -991.230)
(-775.500, 596.450)
(708.640, 511.270)
(867.000, 933.230)
(-665.740, -73.430)
(-766.570, 529.930)
(-636.570, 585.250)
(807.100, -157.090)
(419.080, 539.590)
(-780.520, -160.820)
(-608.750, -771.350)
(-310.060, -444.540)
(-679.890, 523.990)
(101.380, 641.350)
(-236.530, 801.020)
(-684.730, 127.140)
(-255.420, 876.780)
(-988.420, -794.930)
(910.730, 670.000)
(-597.540, -291.490)
(324.270, 238.700)
(695.680, 70.410)
(121.960, -669.440)
(-363.440, 875.210)
(907.500, 489.430)
(-382.240, -418.210)
(-269.420, -292.200)
(-76.410, 800.460)
(912.110, -355.880)
(-617.470, -896.950)
(42.920, -70.690)
(110.850, 680.300)
(861.490, -108.390)
(609.630, -162.290)
(978.850, 152.450)
(827.400, 654.160)
(706.390, -88.990)
(-18.960, 125.800)
(281.610, 340.040)
(977.230, 247.480)
(615.990, 449.510)
(385.180, -203.590)
(591.990, -280.980)
(269.950, 207.910)
(-631.500, 285.130)
(-590.430, -337.560)
(-51.530, -317.900)
(-510.320, -362.900)
(438.850, -215.820)
(-194.610, -316.670)
(-345.590, 927.490)
(616.130, 122.090)
(-549.470, -461.400)
(-624.710, -596.680)
(-857.010, -997.880)
(151.350, 780.590)
(-911.260, -957.170)
(-47.640, 883.330)
(573.680, 316.840)
(-924.010, 275.550)
(-232.500, -394.660)
(842.660, 472.800)
(-800.420, 330.330)
(451.600, -292.040)
(-41.700, 197.430)
(871.600, 804.990)
(-203.540, 462.970)
(67.450, 306.230)
(615.150, 551.220)
(208.590, 265.430)
(565.200, 598.080)
(874.060, -99.700)
(-882.200, -832.160)
(549.780, -168.760)
(113.410, -109.540)
(586.630, 499.940)
(-808.710, -789.590)
(-270.520, 458.650)
(-241.100, 698.790)
(291.460, 250.990)
(-901.880, -845.460)
(875.200, -66.380)
(-981.780, 781.830)
(271.610, 376.950)
(-104.840, -394.050)
(805.350, 714.040)
(472.840, 365.750)
(768.810, 690.600)
(235.900, 152.170)
(-322.580, 759.180)
(-146.930, -271.480)
(-220.870, 907.750)
(-988.250, 803.200)
(651.570, 559.140)
(579.560, -170.900)
(-668.260, -89.610)
(8.420, -18.950)
(432.730, 553.160)
(-715.330, -103.100)
(334.810, 532.750)
(641.840, 143.430)
(-380.850, 393.970)
(-517.150, 654.630)
(799.560, 455.780)
(-359.090, 676.390)
(609.040, 420.770)
(604.210, 131.030)
(-688.890, -39.160)
(922.580, 465.490)
(663.840, -236.220)
(652.840, -213.600)
(977.580, 445.350)
(-46.870, -460.400)
(932.030, 543.790)
(-37.270, 886.830)
(-597.990, -966.740)
(924.310, 740.020)
(-433.720, 570.680)
(42.620, -530.220)
(-759.220, 268.600)
(-917.300, 322.750)
(-647.830, -805.670)
(-214.510, 555.830)
(719.810, -123.580)
(106.380, 905.710)
(-471.730, -324.710)
(586.770, 514.660)
(188.430, 12.220)
(371.000, -277.990)
(-15.100, 255.060)
(66.200, 743.440)
(-460.560, 714.370)
(-680.270, -871.450)
(-696.020, 157.900)
47 Clones Eliminated
(218.530, 374.510)
(555.740, -794.630)
(-936.200, -447.940)
(-928.480, 768.930)
(-391.120, 387.460)
(815.360, 963.040)
(888.050, 475.600)
(473.890, 557.280)
(-872.080, 548.660)
(452.230, 724.640)
(-479.900, -374.690)
(-800.600, 233.790)
(-254.570, 336.940)
(-1094.780, 936.720)
(-475.930, -992.570)
(-931.500, 349.380)
(-437.860, 185.560)
(-1035.670, 62.980)
(-762.740, 431.760)
(-783.340, 335.190)
(-853.090, -979.930)
(-302.240, 419.320)
(-373.390, -399.670)
(50.690, 581.540)
(574.740, 336.820)
(-669.380, 257.690)
(-749.150, 40.820)
(-409.830, -490.320)
(-388.730, -844.220)
(147.830, 797.050)
(-313.610, -395.760)
(-445.070, -779.810)
(155.080, 901.000)
(127.260, 726.260)
(-650.440, 37.690)
(-123.280, 127.790)
(216.870, 681.270)
(343.730, 105.030)
(-7.720, 516.580)
(520.550, 139.620)
(-580.410, 415.070)
(-41.330, 512.670)
(-100.710, 241.770)
(-490.010, -692.350)
(-723.970, 615.870)
(593.410, 143.780)
(-605.870, 148.220)
(624.820, 719.370)
(-857.290, 913.860)
(-609.660, 344.440)
(225.110, 62.370)
(-236.790, 58.930)
(-120.050, 542.330)
(-538.640, 267.500)
(-390.590, -774.540)
(37.450, 144.260)
(-927.350, 467.630)
(293.330, 955.520)
(-484.410, -552.820)
(-271.810, 118.030)
(287.890, 846.440)
(-647.470, 537.420)
(748.860, 822.560)
(287.630, 657.320)
(763.290, 130.470)
(-574.930, -668.060)
(-996.420, -946.870)
(836.060, 842.960)
(600.410, 879.370)
(-747.490, 563.610)
(-353.950, -833.540)
(-546.960, 75.660)
(195.180, 950.830)
(-475.290, 94.960)
(-213.290, -5.690)
(657.810, 966.940)
(-95.020, 337.850)
(-631.770, -774.340)
(442.180, 172.890)
(-510.270, -581.870)
(-541.920, 152.640)
(-880.890, 77.060)
(-534.930, 223.250)
(-397.390, -593.060)
(-559.550, 215.500)
(-555.010, 360.310)
(-474.840, 358.050)
(-511.050, -668.270)
(-422.470, 494.210)
(267.820, 729.220)
(-671.230, -841.960)
(-143.470, 279.750)
(-553.800, -711.530)
(-571.280, 361.610)
(688.000, 126.970)
(605.520, 276.440)
(-962.250, 589.850)
(-740.390, -948.190)
(-170.740, 125.290)
(-964.880, 979.620)
(-475.110, -570.570)
(150.410, 51.130)
(-905.100, 222.390)
(-388.610, 40.570)
(-427.390, -276.460)
(-446.100, -230.560)
(-557.870, -152.820)
(-906.760, 959.860)
(-648.120, 481.700)
(-105.430, 43.520)
(-624.470, 200.800)
(-394.760, -251.280)
(483.300, 266.240)
(-671.370, 2.660)
(85.190, 772.620)
(-643.380, -926.330)
(-930.240, 194.090)
(-99.600, -89.940)
(96.060, 913.540)
(-649.430, 408.310)
(901.480, 851.380)
(76.060, 856.320)
(120.890, 98.170)
(-554.380, 520.040)
(71.140, 96.040)
(-46.330, 641.540)
(-387.360, -364.220)
(-313.110, -169.590)
(692.970, 792.800)
(-629.480, -756.510)
(-584.400, 231.470)
(443.040, 939.140)
(211.830, 929.820)
(-689.350, 362.060)
(506.230, 483.960)
(7.450, 210.480)
(-639.600, 422.440)
(-613.960, 439.530)
(-499.640, -270.650)
(-829.010, -43.290)
(290.890, 93.410)
(-533.020, 307.760)
(1014.220, 87.660)
(-63.060, 171.500)
(-575.410, 132.780)
(-143.370, 503.530)
(-457.790, -584.680)
(591.710, 116.150)
(-648.610, -964.840)
(-710.540, -816.080)
(-393.040, 72.550)
(-727.690, 187.900)
(-641.810, 368.040)
(-208.350, -131.950)
(-361.490, 255.330)
(-522.600, -547.430)
(-236.100, -140.960)
(642.940, 205.030)
(387.660, 914.980)
(57.400, 685.850)
(90.770, 928.280)
(-226.990, -170.670)
(-190.060, -146.090)
(435.150, 892.400)
(-35.690, 277.990)
(-674.250, 101.750)
(-331.730, -252.380)
(-548.270, 194.070)
(-104.780, -143.560)
(-560.800, -218.680)
(358.470, 606.950)
(-286.140, -163.770)
(346.800, 630.670)
(-899.860, 926.970)
(-527.130, -676.450)
(-713.220, -77.290)
(409.010, 949.210)
(-278.170, 19.570)
(-272.710, 538.590)
(-211.910, 83.260)
(-347.670, -513.050)
(962.610, 150.620)
(-14.850, 613.880)
(-273.330, 448.900)
(-271.730, 507.230)
(-59.890, -101.280)
(-4.590, 668.810)
(-536.090, 485.870)
